198736,27.178531,31.185894,Africa,Egypt,1/1/2015,H5N1 HPAI,,,0,0,0,1,1
198725,31.343396,31.681092,Africa,Egypt,1/1/2015,H5N1 HPAI,domestic,chicken,0,12,0,0,0
198708,25.663,32.619,Africa,Egypt,1/1/2015,H5N1 HPAI,domestic,"chicken,duck,unspecified bird",0,23,0,0,0
198707,31.229,30.583,Africa,Egypt,1/1/2015,H5N1 HPAI,domestic,chicken,0,37,0,0,0
198706,28.953,30.963,Africa,Egypt,1/1/2015,H5N1 HPAI,domestic,"chicken,duck,unspecified bird",0,13,0,0,0
198705,28.951,30.853,Africa,Egypt,1/1/2015,H5N1 HPAI,domestic,"chicken,duck,unspecified bird",0,12,0,0,0
198704,28.842,33.759,Africa,Egypt,1/1/2015,H5N1 HPAI,domestic,chicken,0,25,0,0,0
198703,27.297,31.089,Africa,Egypt,1/1/2015,H5N1 HPAI,domestic,duck,0,1,0,0,0
198702,31.052,31.452,Africa,Egypt,1/1/2015,H5N1 HPAI,domestic,"chicken,duck,unspecified bird",0,20,0,0,0
198701,30.703,31.305,Africa,Egypt,1/1/2015,H5N1 HPAI,domestic,chicken,0,62,0,0,0
198700,30.703,31.305,Africa,Egypt,1/1/2015,H5N1 HPAI,domestic,"chicken,duck,unspecified bird",0,54,0,0,0
198699,31.068,31.674,Africa,Egypt,1/1/2015,H5N1 HPAI,domestic,chicken,0,25,0,0,0
198689,30.561522,31.007881,Africa,Egypt,1/1/2015,H5N1 HPAI,,,0,0,0,1,0
198734,30.125345,31.318116,Africa,Egypt,1/2/2015,H5N1 HPAI,,,0,0,0,1,0
198679,12.0356,8.48013,Africa,Nigeria,1/2/2015,H5N1 HPAI,domestic,chicken,1568,1568,1370,0,0
200782,9.9724,8.8021,Africa,Nigeria,1/3/2015,H5N1 HPAI,domestic,chicken,8790,39,39,0,0
198712,30.41,31.528,Africa,Egypt,1/4/2015,H5N1 HPAI,domestic,"chicken,duck,unspecified bird",0,29,0,0,0
198711,30.468,31.002,Africa,Egypt,1/4/2015,H5N1 HPAI,domestic,chicken,0,13,0,0,0
198710,29.314,30.853,Africa,Egypt,1/4/2015,H5N1 HPAI,domestic,"chicken,duck,unspecified bird",0,7,0,0,0
198709,31.129,30.091,Africa,Egypt,1/4/2015,H5N1 HPAI,domestic,chicken,0,36,0,0,0
198690,24.406825,32.918848,Africa,Egypt,1/4/2015,H5N1 HPAI,,,0,0,0,1,0
200752,-7.913187,110.249,Asia,Indonesia,1/5/2015,H5N1 HPAI,domestic,chicken,0,50,50,0,0
200751,-7.913187,110.249,Asia,Indonesia,1/5/2015,H5N1 HPAI,domestic,chicken,0,30,30,0,0
199315,27.550476,30.807767,Africa,Egypt,1/5/2015,H5N1 HPAI,,,0,0,0,1,1
199310,27.732882,30.839739,Africa,Egypt,1/5/2015,H5N1 HPAI,,,0,0,0,1,1
198714,30.674,31.764,Africa,Egypt,1/5/2015,H5N1 HPAI,domestic,chicken,0,25,0,0,0
198713,30.298,30.969,Africa,Egypt,1/5/2015,H5N1 HPAI,domestic,duck,0,22,0,0,0
198681,29.12,115.46,Asia,China,1/5/2015,H5N1 HPAI,domestic,unspecified bird,20483,2371,2371,0,0
199187,25.446375,119.010086,Asia,China,1/5/2015,H7N9 LPAI,,,0,0,0,1,1
198592,22.656473,114.019547,Asia,China,1/5/2015,H7N9 LPAI,,,0,0,0,1,0
200753,-7.913187,110.249,Asia,Indonesia,1/6/2015,H5N1 HPAI,domestic,quail,0,3600,3600,0,0
200749,-6.103895,106.154,Asia,Indonesia,1/6/2015,H5N1 HPAI,domestic,chicken,0,4,4,0,0
198937,27.046055,31.3379,Africa,Egypt,1/6/2015,H5N1 HPAI,,,0,0,0,1,1
198720,24.93,32.854,Africa,Egypt,1/6/2015,H5N1 HPAI,domestic,chicken,0,37,0,0,0
198719,30.885,30.66,Africa,Egypt,1/6/2015,H5N1 HPAI,domestic,turkey,0,2,0,0,0
198718,29.314,30.853,Africa,Egypt,1/6/2015,H5N1 HPAI,domestic,"chicken,duck,unspecified bird",0,32,0,0,0
198717,28.951,30.853,Africa,Egypt,1/6/2015,H5N1 HPAI,domestic,"duck,turkey,unspecified bird",0,26,0,0,0
198716,31.195,30.513,Africa,Egypt,1/6/2015,H5N1 HPAI,domestic,duck,0,13,0,0,0
198604,22.802769,114.102631,Asia,China,1/6/2015,H7N9 LPAI,,,0,0,0,1,0
198935,28.206684,30.915177,Africa,Egypt,1/7/2015,H5N1 HPAI,,,0,0,0,1,0
198884,11.7168,8.3601,Africa,Nigeria,1/7/2015,H5N1 HPAI,domestic,chicken,1500,470,470,0,0
198721,30.42674,33.698374,Africa,Egypt,1/7/2015,H5N1 HPAI,domestic,"chicken,duck,unspecified bird",0,43,0,0,0
198672,28.120647,120.963485,Asia,China,1/7/2015,H7N9 LPAI,,,0,0,0,1,0
198671,23.329331,112.730198,Asia,China,1/7/2015,H7N9 LPAI,,,0,0,0,1,0
208718,5.1791,6.6631,Africa,Nigeria,1/8/2015,H5N1 HPAI,domestic,chicken,2100,310,310,0,0
